company_id,industry,region,credit_score,debt_to_equity_ratio,revenue_growth_rate,cash_flow_stability,economic_index,default_risk
49,Retail,North America,747.228102464949,2.673001750896996,0.37444438820615955,0.8717390879121647,1.0795014416659243,0
50,Retail,Asia,623.6371822493988,1.9062411972416147,-0.15824239770143722,0.5109769156255564,1.4560951631253485,0
51,Manufacturing,Europe,415.9197046864484,0.4226266060924079,-0.1742318803566315,0.6597444282694604,0.7314535123237165,0
52,Retail,Asia,430.1962617196081,3.1486179284506783,-0.4649123887837,0.5633630475609839,0.985634908131234,0
53,Manufacturing,Asia,645.4167555132453,2.967579614015681,0.15140035870091673,0.06944782605440092,1.47742836908247,0
54,Technology,North America,756.4667762668439,1.476328038031239,0.034904784189794924,0.5958348969007224,1.3264435142747697,0
55,Manufacturing,North America,528.5952801160354,4.560086336910529,-0.04065362867265865,0.013614147256100884,1.228615679120491,0
56,Technology,North America,442.0652360201757,1.590139035979901,0.407630953334707,0.32498740955708616,0.6889752013707919,0
57,Technology,North America,776.8563838008303,2.3036545119013203,-0.3321210989171537,0.932292575873167,1.269405400909716,0
58,Finance,Asia,668.0975604629592,2.764436034001413,-0.49033373330981767,0.3040452696358076,0.8475651225959178,0
59,Manufacturing,North America,546.4470180056921,0.5911362030638019,-0.42668354787923457,0.9398266426442479,1.0305368970467577,1
60,Finance,North America,568.345107403616,4.6675924241467985,-0.2766285621726311,0.25013395714924425,1.10916121303954,0
61,Manufacturing,North America,412.341057365018,1.9352271470101017,-0.46671445073654305,0.31456224046153247,1.109363711524254,0
62,Manufacturing,North America,644.7414465356642,0.4958181479842837,0.0028437106431354886,0.6284074964385535,1.2265234719135165,1
63,Finance,Asia,497.30838079858876,1.997726751009117,-0.18590954476642196,0.7616269727892948,1.1617020926422055,0
64,Finance,North America,847.6048471708921,3.040992480753646,-0.31951699193186733,0.501387768004884,0.5683708793105898,0
65,Manufacturing,Asia,564.1009333940383,2.616898091924515,0.25008407494866214,0.8821156871941555,0.9573470259491073,0
66,Retail,Europe,567.2370834042872,3.503255672782643,-0.29554867376746996,0.04024042161061925,1.1640216067199791,0
67,Technology,Asia,611.2184830758695,0.37187131613276214,0.18760510099379324,0.9221948386343706,0.7959929821657287,0
68,Finance,Asia,804.2158017153107,1.4942489903330751,-0.15073509415236108,0.19630779989540803,0.8130566872163897,0
69,Technology,North America,740.4499549228626,4.114229826516501,0.011827760662554532,0.8842387450846559,0.6245675477546155,0
70,Retail,Europe,548.1215383888127,0.49147907017766823,0.4338670398513198,0.4008631794863805,0.9186149859748554,0
71,Retail,Europe,695.2845962850378,4.291881178010192,-0.46264836518418717,0.8327570558710377,1.4868304343061747,0
72,Retail,Europe,622.4295243294189,0.5502908511778206,0.00026450747746187275,0.6716655498036951,0.7853193612880374,0
73,Finance,Europe,570.8018767856869,4.188825652969312,0.3544229603276182,0.1759416324782621,1.0314368926860982,0
74,Retail,Asia,405.77367503139277,1.867863165285761,0.0879742483703485,0.9180475698814484,1.2432372527790845,0
75,Finance,Europe,555.16494490019,3.0998244099603576,-0.22312948303484337,0.24551739048845966,0.5134972708842707,0
76,Retail,Asia,435.200222862416,0.8491468666751911,-0.10231886485496566,0.24414011869499908,1.4004395595982988,0
77,Technology,Asia,803.1631824184101,0.42422673645338616,0.18026562872857455,0.8141788966373805,0.8865501847249385,0
78,Technology,Asia,484.4737474229908,1.158097199698662,0.39081189431380303,0.10587325557252103,1.3691159867109821,0
79,Manufacturing,Europe,823.7452079933547,0.7264837077526082,-0.4589336262533884,0.22203590637046033,0.538947658899478,0
80,Technology,North America,593.1804095520911,1.630788898630196,-0.4284611781096236,0.5036775734210623,0.6456635518636759,0
81,Manufacturing,North America,647.3494082718883,2.6204779079039993,-0.17494847639041244,0.8304770286866243,0.8225294544775592,0
82,Technology,Europe,598.6172444691304,2.984921371468547,-0.267220315562521,0.1474839747372675,0.8454617730632787,0
83,Finance,North America,371.1593393316855,3.9703537261607407,-0.23506911377759399,0.5476682345123464,1.3477942230280164,0
84,Technology,North America,506.70167045436756,3.3155754769169574,-0.2787300013741191,0.7112405918029395,0.5112011153882352,1
85,Manufacturing,Asia,354.5303617526932,3.0829157931348097,-0.3041749511448423,0.8605952247159513,1.1411117764696797,1
86,Manufacturing,Asia,642.62472430086,2.117731934680296,-0.3693760331307082,0.9355655602022196,0.6313124361785503,0
87,Retail,Europe,545.7808073602414,2.42166133130468,0.433954131795238,0.7846399144689324,1.3232156507110493,0
88,Finance,Europe,727.8917343640153,2.1311520640118875,-0.35581053609384694,0.6528283982220019,1.2785732659579123,0
89,Technology,North America,421.2587645496534,4.2266135473007775,-0.2955962252344638,0.43362008531276586,0.9999210274112006,0
90,Retail,Asia,390.51133213613423,1.2270022174871593,-0.2537342760192143,0.11211015418841963,0.7126872255123752,0
91,Technology,Europe,523.4827270300723,0.12803256455562667,0.43301487313042053,0.7097371925255213,1.1344953909655562,0
92,Technology,Europe,809.6219607701096,3.291467496408573,0.25571413360108475,0.9927373044754869,0.6562583176576456,0
93,Retail,Europe,690.7319982568265,1.0920646998302739,0.2896994303155147,0.7367605947320999,0.6900237925926535,0
94,Retail,Europe,530.4079936361053,4.461564167918065,-0.39524174046150196,0.01671109373772628,1.1266899022253578,0
95,Retail,Europe,584.4996933648708,4.309327015562615,0.33630987501567167,0.49625997804183875,1.4912284460886243,0
96,Retail,Europe,346.3171561474041,0.47596412244820885,-0.09180691818258202,0.6146466324829039,1.3910608372525464,0
97,Retail,North America,841.5167430068622,0.621303186528979,-0.23717697378761127,0.689674201102843,1.0931073576836772,0
98,Technology,Asia,666.5240175822055,2.526340802008665,0.07575008352031054,0.7197258356007086,1.0385367687674236,0
99,Retail,Asia,456.97223765488235,3.0851910475698383,0.3221829058167339,0.558108441216524,1.4983848800081085,0
100,Finance,Europe,622.1946168183844,1.4470508536629798,0.27865215107490937,0.22336033273424027,1.0473971476338937,1
101,Manufacturing,Asia,360.2153013379467,3.6123088118269164,0.3899974825811321,0.9422006614765467,0.9201165219594439,0
102,Retail,Asia,831.210167844171,3.0150885025024707,0.4281321860154439,0.6966664676636619,1.4095555357753415,0
103,Retail,Asia,396.1317433358513,1.6916381377679182,-0.26187792857225045,0.23684003686940946,0.7341842958692882,0
104,Technology,Europe,656.4166749303678,0.22432029140734644,-0.07614210583072833,0.3223218322702729,0.597525990296809,0
105,Retail,Europe,434.99995439641174,3.775736378362737,-0.48537146079493,0.9219276706303697,1.1340900343618303,0
106,Retail,Asia,694.6587604566946,1.1522929625429055,0.37932165926506,0.8874851867073358,0.595849633768749,0
107,Retail,Asia,727.2517519821546,4.188921342966879,-0.34542784852523245,0.4051464383580896,0.8731485369529601,1
108,Technology,Europe,670.3808509012879,2.1594222742658506,0.3614748123426943,0.03830722199145098,0.9235773855817205,0
109,Retail,North America,637.9747031403558,2.9276794688956507,-0.17061267801340363,0.048497368893938186,1.0475380670492331,0
110,Manufacturing,Asia,790.8580016736064,4.3774487790041094,-0.1318664100188618,0.28391829091838905,1.4916595457479622,0
111,Technology,North America,343.2446910443669,4.331752704507771,-0.4608677455161406,0.6291222193389995,0.7209817233331808,0
112,Manufacturing,Asia,482.0031211791073,1.9204459186935092,-0.1731212102346804,0.5841946353345618,0.875756378506912,0
113,Technology,North America,436.55811379696524,1.1235555743027315,0.3883636828012641,0.6338277869439427,0.632240124410658,1
114,Retail,North America,843.4076791359819,3.8982157808701143,-0.47445259887839586,0.7172829719321067,1.1076135260332347,0
115,Manufacturing,North America,514.1643788167804,2.222092997650443,-0.09367252695327466,0.019032253592738413,1.2276731823078335,0
116,Technology,Europe,702.9369845822193,1.04100576843912,-0.46860037018725886,0.10508559517244287,0.9820768232358789,0
117,Finance,North America,676.5988401345526,4.531684177354036,-0.12907657489093505,0.35948345182721264,0.745831268289971,0
118,Retail,North America,416.64468061255775,1.0707105517813282,-0.3273593592197088,0.15485999752158175,1.1208882691817477,0
119,Technology,North America,431.4487241163532,0.2264551241370323,-0.24778160673162797,0.07532004254455416,1.0391577233688496,0
120,Finance,Asia,454.7065099541687,0.19937187146035784,0.377598373161419,0.6409643959973319,0.6711857234037177,0
121,Technology,North America,526.1200030426586,3.149345246625895,-0.063950779378109,0.815336477491099,0.9056819005021303,0
122,Finance,Asia,428.8787861077898,3.3422077975158992,-0.2262020085980878,0.7526266574342825,0.9351970916351949,0
123,Retail,North America,310.8083155107663,1.6241043547792213,0.08933837795054778,0.8170397786091792,1.482617753771433,0
124,Manufacturing,North America,783.6661812439575,1.6680538473106108,-0.35789304016741763,0.6658565440578772,1.349285832155522,0
125,Finance,Europe,831.0854072594863,1.7635201837937198,-0.24060839257914413,0.7353453218142022,1.2343707882735937,0
126,Technology,Asia,487.8637128673624,3.4327768791185056,0.04624796760288852,0.2717787742083013,1.3887770255029475,0
127,Retail,North America,486.1787836840101,0.38485557603146014,-0.2624769581519312,0.9930080362841643,1.235484405828715,0
128,Finance,Asia,303.90049702590403,4.652670128187496,0.1791277374008733,0.1831656544938871,1.4034018551257335,0
129,Technology,Asia,674.1378785817058,1.1903531164694878,-0.008508697740477467,0.2144938743893825,0.554553114879508,0
130,Technology,Europe,753.9919426617458,4.9983987056862516,0.2719890702546909,0.28892183181584685,0.9560662092669165,0
131,Technology,Europe,380.6345651980017,0.9404611995572163,0.4482445357224686,0.9753324301065789,1.2468983352418337,0
132,Finance,Europe,387.8164921519329,3.88057764083065,-0.38419511065259226,0.9882885893539061,1.0832957966100136,0
133,Finance,Europe,734.5457874842907,1.194721470155163,-0.16533499001545515,0.7948937497064975,0.6751661641507867,0
134,Finance,Europe,638.9599115947796,0.49614932805194456,-0.18045093712159344,0.6290575985596337,0.8404920865285342,0
135,Manufacturing,Europe,324.6733066952444,4.387173289318179,-0.34881708066274575,0.5200625751846134,0.8177743750266913,0
136,Finance,Europe,642.4008447542549,4.30788117003537,0.3103031373334708,0.9706208456868457,0.761346913184336,0
137,Finance,Europe,469.90474756407133,2.0774949230030466,0.25987870403879,0.6956228028582475,0.8431355535139661,0
138,Finance,North America,502.7988355089653,3.541741098448092,-0.015574529165600981,0.9447301283260302,1.014853288461121,0
139,Manufacturing,Asia,723.3522800632841,2.8296230701511944,0.03777077779460958,0.3165507994776239,1.354869024783276,0
140,Finance,Europe,746.0143559699359,4.279484957001369,-0.44045586199750375,0.33377479226956563,1.2420326623937563,0
141,Technology,Europe,520.1961447619069,1.643774249661407,0.05550735232704562,0.8547245941184356,1.3352497040162337,0
142,Finance,Asia,820.9341148034952,2.6659947599950278,0.2913415240196364,0.14985492058529437,1.3836037445630862,0
143,Technology,North America,523.5544948736397,2.4783246189022976,0.07382757358385716,0.9459278612960758,0.9161504560976073,0
144,Technology,Asia,724.5098193765605,1.834138548658608,-0.2346936298795811,0.5074743546634075,0.8460262840267472,0
145,Technology,Asia,566.1324955103426,4.468129816326224,0.16754827233433722,0.9264138785836977,0.5576233816841618,0
146,Manufacturing,Europe,793.6427795871462,0.9128018308464239,-0.13851157003475234,0.3367927887258131,1.4304916218764343,0
147,Manufacturing,Asia,799.2686840075983,0.8325923336514112,0.04487328428573523,0.715958904139397,0.5658230179381439,0
148,Manufacturing,Asia,348.0792443290961,2.926856723081482,-0.012434636721075254,0.48287512197268967,1.2411355153704704,0
149,Finance,Europe,815.0713322206242,3.3217217269262163,-0.11882499903481991,0.626803630245473,0.8781083044655872,0
150,Technology,Europe,754.0441628362287,1.0536343461903694,0.21887798039413509,0.5043724931391522,1.4487807744991863,0
151,Manufacturing,Europe,735.2208928719667,2.014515467047658,0.3838761119858818,0.9671156173713614,0.919602020934129,0
152,Manufacturing,Europe,410.50123682703736,4.7381628305958445,-0.49478748152307506,0.6921053978139172,1.3166083513547164,0
153,Finance,Asia,742.8155648150657,1.3084253711843028,0.43361651923036726,0.2513189686263154,0.7826548321636766,0
154,Manufacturing,Asia,767.5730040767703,3.374967440375231,0.011515136083224964,0.9096769219050845,0.7990887172438467,0
155,Finance,North America,459.03268394978306,3.726732029118195,0.20073188036326517,0.29402973815510436,1.0955194098784342,0
156,Retail,North America,823.7430430992781,2.295830627379282,0.3556245661758771,0.3716050993008563,1.4979826337074738,0
157,Manufacturing,Asia,327.42308051954035,4.6938773351219565,-0.03289630768573004,0.10212369802021337,1.0175724179791963,0
158,Retail,North America,382.4500892859268,3.709618002572074,0.33497407336489027,0.8999665197961908,1.4363086363932904,0
159,Finance,Asia,595.6696259283328,2.3438304413183997,-0.3223801805447978,0.286112023227863,1.2862498282487278,0
160,Technology,North America,616.6858591172704,2.889742488702861,-0.34083246552018553,0.25891761793138235,1.2958643141772348,0
161,Manufacturing,Europe,654.8325458154968,3.4938058727829935,0.15747136885615354,0.9202625979949539,0.9359599891287641,0
162,Finance,North America,309.33302112350657,3.0017318841031697,0.3701430055517372,0.8055268624050334,0.8865422501728006,1
163,Technology,Europe,828.2017260421717,4.405618160747772,0.39242617753603937,0.1410789215193744,0.6919218080908154,0
164,Technology,Europe,324.5234510037792,1.848754445173966,0.14374045837724658,0.7693245039036807,1.4639412669836536,0
165,Retail,Europe,378.68407399787134,1.5694401262734443,0.02548923020931748,0.9130330980537907,1.45939361244382,0
166,Finance,Europe,307.70798463933136,1.1478105585267953,-0.1686069123034838,0.07851121821074392,1.2470677343101828,0
167,Technology,North America,611.7721383117521,0.2851365435165162,0.4800004155993314,0.8252149949045731,0.7962524498526695,0
168,Manufacturing,Asia,812.7467861565348,0.3107684254622712,-0.18030431333374952,0.547420051873056,0.7451795403422822,0
169,Manufacturing,Europe,666.2709413442553,4.363270446235486,0.24418610723159317,0.6691974493788007,1.488610242386963,0
170,Retail,North America,752.4616076642351,3.4241264173889463,0.03198179990500072,0.4928543389049369,0.5665428151081775,1
171,Technology,Europe,307.30466190221904,3.336608835638782,0.1085123425253467,0.6978030849052786,1.3435642921413091,0
172,Finance,North America,598.1084141638494,3.1117498127809418,-0.10651944941137381,0.034097861666753215,0.8554580004824747,1
173,Manufacturing,North America,552.759637628037,4.2611738090011135,0.4648231254722478,0.7627067232232837,0.9188697197272205,0
174,Technology,North America,574.4323693214362,2.4533079357615746,0.07168232609927105,0.03334369785895841,1.331977648748837,0
175,Technology,Asia,339.7172519343534,4.365013059935672,0.43778763045879,0.45529984774734344,0.590603016005358,1
176,Retail,North America,676.4394485881191,1.8612806282929721,-0.4924085838260859,0.15096499313029488,0.8541696785202572,0
177,Manufacturing,North America,576.7712281722489,4.6408667712615435,0.07267058319112096,0.8235742773513072,1.452024277169573,0
178,Manufacturing,Asia,720.8318674236953,3.523419202398077,0.21718688972527145,0.3136609091756686,1.1990659127712564,0
179,Finance,Asia,566.9098487339434,1.3601679665196937,0.24508017116221803,0.4540935446043325,1.2549391648058905,0
180,Manufacturing,North America,382.1598999245376,2.8640161162742634,0.40497688178168134,0.4287507412983116,1.2575053009554764,1
181,Finance,Asia,656.5413247428021,2.7118497512924526,-0.4955983909962137,0.7725019656847065,0.5605700831639445,0
182,Manufacturing,Europe,394.81249915784144,0.7757042264786365,-0.49966984074052356,0.4811443597959755,0.7032075932604311,0
183,Retail,Europe,779.8170098451483,2.9970902381780093,-0.027736539204784694,0.7889583350103461,0.9912632560812118,0
184,Manufacturing,Asia,637.2139314880828,1.642449556213094,-0.47070629499462935,0.07350827680267524,0.8681502324753751,0
185,Finance,Asia,386.46213595632486,0.3565089573670519,0.47453255366237457,0.1915939679029951,0.9109122931328535,0
186,Finance,North America,829.2859316146637,4.748415172762168,-0.27793482545860804,0.5515342496463607,1.2814473786256726,0
187,Retail,Asia,585.1010048344264,3.2433028084150104,-0.027335270635155284,0.947088324752695,0.5146792350677353,0
188,Manufacturing,North America,340.09414852941023,4.39690276616715,-0.4388623699877764,0.07475784672178032,1.1604919263212388,0
189,Manufacturing,Europe,644.758097428287,3.4126744245649405,0.022048416171258522,0.04308421615686431,0.5001102318018225,1
190,Retail,Asia,439.25939885704565,1.8492200914865535,-0.12004387485259149,0.15655067492785568,0.5630585255762437,0
191,Manufacturing,North America,742.0313985325163,2.612171554411176,-0.45533997112277624,0.6411531288601565,0.908286119837624,0
192,Manufacturing,North America,749.8021404614049,3.4111591257011677,-0.16487573330377525,0.39899291667024717,1.3409485198048214,0
193,Finance,Europe,838.4210457200641,4.805236393487044,-0.10856397977714438,0.8255523794176862,0.6449957655644605,0
194,Manufacturing,Asia,576.028242063477,1.3429803496963129,0.48992149127494,0.07193315148136581,1.0546214091286115,0
195,Manufacturing,Europe,550.2262838502554,4.387387587258177,-0.29211412808062454,0.19641408681470107,1.1785052268267442,0
196,Retail,North America,714.4115829955643,4.62798124594192,0.04477961537009967,0.3000264054648957,0.7295328841721606,0
197,Retail,North America,372.85886098805963,3.3850360218288875,0.48731554919862863,0.6267300866887853,1.012330255269583,0
198,Technology,Asia,600.8035325862184,4.6632064742665555,0.29201920794013514,0.6851726903015473,1.4114072831381923,0
199,Finance,North America,600.436180071968,2.0496050786391056,0.4933675008820889,0.12420329396377383,1.0122285253655328,0
200,Manufacturing,Asia,349.21021754571296,4.76977926259817,0.46829831466016925,0.9438047089917395,0.657323061787648,0
201,Manufacturing,Europe,529.8912470288025,3.5436360981132773,-0.01046045790584571,0.34104413519020915,1.1278142966875446,0
202,Technology,Asia,769.306639211961,0.30582826035217836,0.19637584987056578,0.7131687630002831,1.092200180008514,0
203,Manufacturing,Asia,770.8844920970632,4.543676875913358,-0.3895568730588489,0.5242077189476988,0.5269547597981312,0
204,Finance,North America,354.58071570582456,2.473916764262644,-0.05885117495319814,0.22275811354710662,0.5905944057475666,1
205,Technology,North America,349.896485511307,2.3556022254113813,0.30901854226669745,0.8462283231154111,0.6567813551410108,0
206,Finance,Asia,444.48251235106443,2.875686369300208,0.0053353209771433985,0.8182380281919299,0.6362890775618699,0
207,Technology,North America,781.1213344046964,0.8319842791790169,0.2026990328172319,0.3960718539166901,0.7594657705609331,0
208,Technology,North America,370.8964217904244,2.3989136379802534,0.24575132998427696,0.5886075856938554,0.954105323235568,0
209,Retail,North America,695.9982414450955,4.172523361916954,-0.24653085875710612,0.25782569593593974,0.8717162978989844,0
210,Finance,Asia,355.6410907872068,0.17586404977382517,0.3756993729425655,0.6898516287463015,1.390649891404597,1
211,Manufacturing,North America,642.725819561304,1.4372940855894196,-0.04017756909082104,0.3090268126204314,1.112109409406337,0
212,Manufacturing,Asia,495.83701451552963,0.11202747357483668,-0.28981489637845625,0.8440787343822349,1.376144349961843,1
213,Finance,North America,733.9026796312269,2.136985414834257,0.36541588178844375,0.2173851042772743,1.0270393249175989,0
214,Manufacturing,Europe,428.52974685395,3.6687460014193003,-0.08218119389374634,0.01480342281846414,0.58987047068934,0
215,Manufacturing,North America,651.5610061644779,4.0139819626616795,0.2503124383797197,0.26850804196791844,0.9632874490664348,0
216,Finance,North America,429.6253940167367,4.731429829522332,0.04803307222159292,0.1910524864594867,1.3220325468423648,0
217,Technology,Asia,692.5131557116846,3.081672603556854,-0.11812824776549957,0.5082864397249243,0.6941037671671081,0
218,Finance,Asia,780.5229190084118,1.347671646599188,0.30987641503856933,0.2037032916565763,0.5912142787526498,0
219,Technology,North America,369.740989519718,4.628324950769825,0.08446993164461303,0.7631898707194947,0.8294347383382601,0
220,Manufacturing,Europe,776.6276287275269,3.899047194013843,-0.10943789757296829,0.24137063800400393,0.8888978306401396,0
221,Manufacturing,North America,626.4663899278639,2.9146995667154085,-0.390402129664873,0.7069681799126557,0.8062576764059044,0
222,Manufacturing,North America,369.9107699768632,3.5086370570227867,0.3954453137667079,0.578470923013724,0.635240785624556,0
223,Retail,Europe,535.1480204478416,4.629150139536403,-0.46453041465833345,0.9862498564718843,0.7508398597217145,1
224,Technology,Asia,388.47316141680386,3.5907307395173165,0.3631873483680562,0.9999009770092316,1.1822824046021103,0
225,Retail,North America,685.1913388766133,1.9050350871651969,-0.14003847511684453,0.86952608331733,0.8859285162931639,0
226,Retail,Asia,717.3774739298723,3.593838191216574,0.13933876350140584,0.7599833692987511,1.1325494446185558,0
227,Finance,Asia,358.18808615003945,0.29736299740340055,0.42219972383568527,0.38645641400057373,1.0363037799187325,0
228,Retail,Europe,578.3769189820543,1.9934362529698482,-0.3482933844961016,0.7532767271313036,1.0490529398576691,0
229,Finance,Europe,748.0437808142544,2.0909828560433388,0.06695047563881018,0.9566755370794907,0.748549557947796,0
230,Finance,Asia,814.8896728530481,0.9175073486620899,0.26443286237019203,0.02337757539544416,1.0215430327681816,0
231,Retail,North America,582.4348267079736,0.21311885470367387,0.2575838327190574,0.5379147001977388,0.5235947138632018,0
232,Technology,Asia,822.6535729862738,0.7535680595249399,0.02563191459950398,0.2179983043884346,0.9317437423249262,0
233,Technology,North America,594.6289337508164,3.3076453294055703,0.12473945990645807,0.5578763158688504,1.072622823189915,1
234,Technology,North America,516.8047720299494,4.031215200182069,0.2575269941328445,0.46644708975889115,0.6819956213541093,0
235,Technology,Europe,766.5117207040926,4.942197114362173,0.34102763775741174,0.5757685815522844,0.7565585062489514,0
236,Technology,North America,571.140490751949,1.7971811652316223,0.26181309687586374,0.5509622214187242,0.7195310198156194,1
237,Retail,North America,559.5463808104877,3.0369581890793986,-0.14599505681875735,0.960107039168562,0.5705579552654242,0
238,Retail,Asia,569.6718691754056,4.692010337394097,0.49672640105773314,0.5521861089347361,0.84785732114009,0
239,Manufacturing,Europe,765.7317510283599,0.9185047285569479,-0.06549730628069561,0.8462320881248673,1.4789657664519393,0
240,Technology,North America,757.5678479284286,3.6164633730794393,-0.4755352972410666,0.3198202868008465,0.8538804064636101,0
241,Retail,North America,521.9359958421162,3.7993957924309,-0.13738304841453797,0.4381006887910489,0.9605366218369756,0
242,Manufacturing,Europe,483.31492292878875,0.5359801257597581,-0.37221704542615675,0.4704134760448099,1.1530872509563752,1
243,Technology,Asia,570.5604132215211,4.320121987397019,-0.378557384271625,0.2787280433353797,1.1484977511691072,0
244,Finance,Europe,615.02488035541,4.084214730843135,-0.21846495989310566,0.37979026147795525,1.449894980018624,0
245,Manufacturing,Europe,431.0854658453983,0.26367473222942883,-0.44662450582273916,0.5985130794667752,1.3575641403991252,1
246,Retail,North America,736.6752965935748,0.5463136329122523,0.18851218840956308,0.5801877633045324,1.2939506871051523,1
247,Finance,North America,567.5655211528326,0.34072178007007636,-0.4260111157980949,0.6364353445734805,1.4516272257783105,0
